,Id,median_income,median_rent,name,rank_income,rank_rent,rent_change,sfba,state_code,type
1178,0500000US23003,38087,569,"Aroostook, ME",2520.0,2544.0,,,ME,county
1179,0500000US23005,61902,986,"Cumberland, ME",342.0,284.0,,,ME,county
1180,0500000US23007,43007,614,"Franklin, ME",1963.0,2088.0,,,ME,county
1181,0500000US23009,50037,788,"Hancock, ME",1162.0,777.0,,,ME,county
1182,0500000US23011,48570,699,"Kennebec, ME",1327.0,1266.0,,,ME,county
1183,0500000US23013,52239,778,"Knox, ME",918.0,821.0,,,ME,county
1184,0500000US23015,53515,785,"Lincoln, ME",802.0,790.0,,,ME,county
1185,0500000US23017,42197,654,"Oxford, ME",2058.0,1654.0,,,ME,county
1186,0500000US23019,45302,750,"Penobscot, ME",1687.0,946.0,,,ME,county
1187,0500000US23021,36938,597,"Piscataquis, ME",2634.0,2253.0,,,ME,county
1188,0500000US23023,55766,824,"Sagadahoc, ME",627.0,651.0,,,ME,county
1189,0500000US23025,40484,701,"Somerset, ME",2268.0,1246.0,,,ME,county
1190,0500000US23027,45480,754,"Waldo, ME",1663.0,918.0,,,ME,county
1191,0500000US23029,39469,607,"Washington, ME",2379.0,2146.0,,,ME,county
1192,0500000US23031,59132,909,"York, ME",452.0,423.0,,,ME,county
1193,0500000US24001,41559,646,"Allegany, MD",2123.0,1737.0,,,MD,county
1194,0500000US24003,91918,1520,"Anne Arundel, MD",23.0,24.0,,,MD,county
1195,0500000US24005,68989,1193,"Baltimore, MD",194.0,101.0,,,MD,county
1196,0500000US24009,96808,1558,"Calvert, MD",21.0,21.0,,,MD,county
1197,0500000US24011,50830,912,"Caroline, MD",1067.0,415.0,,,MD,county
1198,0500000US24013,87060,1079,"Carroll, MD",47.0,179.0,,,MD,county
1199,0500000US24015,67938,1042,"Cecil, MD",212.0,221.0,,,MD,county
1200,0500000US24017,91373,1532,"Charles, MD",26.0,23.0,,,MD,county
1201,0500000US24019,47907,850,"Dorchester, MD",1393.0,567.0,,,MD,county
1202,0500000US24021,85715,1303,"Frederick, MD",58.0,61.0,,,MD,county
1203,0500000US24023,46277,630,"Garrett, MD",1581.0,1916.0,,,MD,county
1204,0500000US24025,81052,1159,"Harford, MD",72.0,116.0,,,MD,county
1205,0500000US24027,113800,1625,"Howard, MD",4.0,10.0,,,MD,county
1206,0500000US24029,55028,894,"Kent, MD",676.0,460.0,,,MD,county
1207,0500000US24031,100352,1647,"Montgomery, MD",14.0,8.0,,,MD,county
1208,0500000US24033,75925,1337,"Prince George's, MD",115.0,53.0,,,MD,county
1209,0500000US24035,85891,1295,"Queen Anne's, MD",56.0,62.0,,,MD,county
1210,0500000US24037,86810,1293,"St. Mary's, MD",49.0,63.0,,,MD,county
1211,0500000US24039,35886,667,"Somerset, MD",2711.0,1528.0,,,MD,county
1212,0500000US24041,61395,1031,"Talbot, MD",361.0,234.0,,,MD,county
1213,0500000US24043,56316,869,"Washington, MD",594.0,518.0,,,MD,county
1214,0500000US24045,53508,1015,"Wicomico, MD",806.0,253.0,,,MD,county
1215,0500000US24047,57227,935,"Worcester, MD",541.0,370.0,,,MD,county
1216,0500000US24510,44262,974,"Baltimore city, MD",1810.0,302.0,,,MD,county
1217,0500000US25001,65382,1137,"Barnstable, MA",257.0,135.0,,,MA,county
1218,0500000US25003,52253,780,"Berkshire, MA",915.0,811.0,,,MA,county
1219,0500000US25005,59343,829,"Bristol, MA",442.0,624.0,,,MA,county
1220,0500000US25007,63534,1448,"Dukes, MA",300.0,30.0,,,MA,county
1221,0500000US25009,70886,1102,"Essex, MA",168.0,154.0,,,MA,county
1222,0500000US25011,56347,857,"Franklin, MA",588.0,546.0,,,MA,county
1223,0500000US25013,51005,837,"Hampden, MA",1047.0,601.0,,,MA,county
1224,0500000US25015,62608,977,"Hampshire, MA",329.0,295.0,,,MA,county
1225,0500000US25017,89019,1386,"Middlesex, MA",36.0,41.0,,,MA,county
1226,0500000US25019,89428,1615,"Nantucket, MA",33.0,11.0,,,MA,county
1227,0500000US25021,90226,1379,"Norfolk, MA",29.0,45.0,,,MA,county
1228,0500000US25023,77627,1140,"Plymouth, MA",99.0,131.0,,,MA,county
1229,0500000US25025,57439,1343,"Suffolk, MA",532.0,50.0,,,MA,county
1230,0500000US25027,67005,955,"Worcester, MA",223.0,332.0,,,MA,county
1231,0500000US26001,38160,592,"Alcona, MI",2508.0,2322.0,,,MI,county
1232,0500000US26003,41270,610,"Alger, MI",2164.0,2119.0,,,MI,county
1233,0500000US26005,55630,757,"Allegan, MI",636.0,909.0,,,MI,county
1234,0500000US26007,39832,570,"Alpena, MI",2352.0,2535.0,,,MI,county
1235,0500000US26009,48825,699,"Antrim, MI",1296.0,1267.0,,,MI,county
1236,0500000US26011,39240,585,"Arenac, MI",2403.0,2396.0,,,MI,county
1237,0500000US26013,42810,536,"Baraga, MI",1983.0,2774.0,,,MI,county
1238,0500000US26015,56883,792,"Barry, MI",556.0,764.0,,,MI,county
1239,0500000US26017,45851,654,"Bay, MI",1625.0,1655.0,,,MI,county
1240,0500000US26019,48694,734,"Benzie, MI",1313.0,1031.0,,,MI,county
1241,0500000US26021,45980,689,"Berrien, MI",1610.0,1351.0,,,MI,county
1242,0500000US26023,46428,694,"Branch, MI",1562.0,1311.0,,,MI,county
1243,0500000US26025,44681,697,"Calhoun, MI",1759.0,1286.0,,,MI,county
1244,0500000US26027,47991,702,"Cass, MI",1381.0,1240.0,,,MI,county
1245,0500000US26029,48603,670,"Charlevoix, MI",1322.0,1500.0,,,MI,county
1246,0500000US26031,41023,643,"Cheboygan, MI",2202.0,1773.0,,,MI,county
1247,0500000US26033,42287,620,"Chippewa, MI",2049.0,2018.0,,,MI,county
1248,0500000US26035,34911,600,"Clare, MI",2788.0,2223.0,,,MI,county
1249,0500000US26037,62646,778,"Clinton, MI",326.0,822.0,,,MI,county
1250,0500000US26039,41034,709,"Crawford, MI",2200.0,1185.0,,,MI,county
1251,0500000US26041,42353,566,"Delta, MI",2038.0,2564.0,,,MI,county
1252,0500000US26043,43373,667,"Dickinson, MI",1930.0,1529.0,,,MI,county
1253,0500000US26045,56472,794,"Eaton, MI",582.0,756.0,,,MI,county
1254,0500000US26047,51096,774,"Emmet, MI",1039.0,837.0,,,MI,county
1255,0500000US26049,43246,720,"Genesee, MI",1941.0,1125.0,,,MI,county
1256,0500000US26051,39629,602,"Gladwin, MI",2366.0,2194.0,,,MI,county
1257,0500000US26053,35833,514,"Gogebic, MI",2715.0,2900.0,,,MI,county
1258,0500000US26055,55597,872,"Grand Traverse, MI",640.0,507.0,,,MI,county
1259,0500000US26057,42145,628,"Gratiot, MI",2065.0,1935.0,,,MI,county
1260,0500000US26059,44458,678,"Hillsdale, MI",1786.0,1433.0,,,MI,county
1261,0500000US26061,39080,644,"Houghton, MI",2411.0,1761.0,,,MI,county
1262,0500000US26063,43082,597,"Huron, MI",1958.0,2254.0,,,MI,county
1263,0500000US26065,46842,809,"Ingham, MI",1509.0,696.0,,,MI,county
1264,0500000US26067,50037,699,"Ionia, MI",1163.0,1268.0,,,MI,county
1265,0500000US26069,38900,607,"Iosco, MI",2432.0,2147.0,,,MI,county
1266,0500000US26071,33137,504,"Iron, MI",2906.0,2943.0,,,MI,county
1267,0500000US26073,40706,705,"Isabella, MI",2234.0,1217.0,,,MI,county
1268,0500000US26075,47709,723,"Jackson, MI",1409.0,1100.0,,,MI,county
1269,0500000US26077,49693,736,"Kalamazoo, MI",1197.0,1015.0,,,MI,county
1270,0500000US26079,42612,692,"Kalkaska, MI",2010.0,1327.0,,,MI,county
1271,0500000US26081,54673,787,"Kent, MI",706.0,779.0,,,MI,county
1272,0500000US26083,41472,552,"Keweenaw, MI",2139.0,2667.0,,,MI,county
1273,0500000US26085,30824,574,"Lake, MI",3015.0,2498.0,,,MI,county
1274,0500000US26087,54174,793,"Lapeer, MI",752.0,760.0,,,MI,county
1275,0500000US26089,59018,865,"Leelanau, MI",454.0,531.0,,,MI,county
1276,0500000US26091,49300,754,"Lenawee, MI",1246.0,919.0,,,MI,county
1277,0500000US26093,76764,939,"Livingston, MI",107.0,359.0,,,MI,county
1278,0500000US26095,38167,620,"Luce, MI",2506.0,2019.0,,,MI,county
1279,0500000US26097,40747,579,"Mackinac, MI",2229.0,2453.0,,,MI,county
1280,0500000US26099,55951,884,"Macomb, MI",613.0,481.0,,,MI,county
1281,0500000US26101,42530,619,"Manistee, MI",2017.0,2032.0,,,MI,county
1282,0500000US26103,46822,644,"Marquette, MI",1511.0,1762.0,,,MI,county
1283,0500000US26105,43497,681,"Mason, MI",1911.0,1415.0,,,MI,county
1284,0500000US26107,41827,631,"Mecosta, MI",2095.0,1910.0,,,MI,county
1285,0500000US26109,41235,538,"Menominee, MI",2173.0,2760.0,,,MI,county
1286,0500000US26111,54852,748,"Midland, MI",690.0,955.0,,,MI,county
1287,0500000US26113,42077,718,"Missaukee, MI",2071.0,1134.0,,,MI,county
1288,0500000US26115,56968,786,"Monroe, MI",554.0,786.0,,,MI,county
1289,0500000US26117,43126,668,"Montcalm, MI",1950.0,1515.0,,,MI,county
1290,0500000US26119,37145,592,"Montmorency, MI",2602.0,2323.0,,,MI,county
1291,0500000US26121,43920,692,"Muskegon, MI",1851.0,1328.0,,,MI,county
1292,0500000US26123,44049,670,"Newaygo, MI",1837.0,1501.0,,,MI,county
1293,0500000US26125,69850,968,"Oakland, MI",183.0,312.0,,,MI,county
1294,0500000US26127,41952,660,"Oceana, MI",2084.0,1595.0,,,MI,county
1295,0500000US26129,36941,646,"Ogemaw, MI",2633.0,1738.0,,,MI,county
1296,0500000US26131,35038,431,"Ontonagon, MI",2776.0,3105.0,,,MI,county
1297,0500000US26133,39247,592,"Osceola, MI",2401.0,2324.0,,,MI,county
1298,0500000US26135,35175,586,"Oscoda, MI",2765.0,2380.0,,,MI,county
1299,0500000US26137,50793,743,"Otsego, MI",1076.0,979.0,,,MI,county
1300,0500000US26139,61367,807,"Ottawa, MI",362.0,709.0,,,MI,county
1301,0500000US26141,41570,577,"Presque Isle, MI",2121.0,2471.0,,,MI,county
1302,0500000US26143,35959,629,"Roscommon, MI",2708.0,1926.0,,,MI,county
1303,0500000US26145,43712,709,"Saginaw, MI",1881.0,1186.0,,,MI,county
1304,0500000US26147,50930,751,"St. Clair, MI",1055.0,937.0,,,MI,county
1305,0500000US26149,45410,669,"St. Joseph, MI",1675.0,1509.0,,,MI,county
1306,0500000US26151,42037,622,"Sanilac, MI",2076.0,1998.0,,,MI,county
1307,0500000US26153,36649,586,"Schoolcraft, MI",2654.0,2381.0,,,MI,county
1308,0500000US26155,48470,683,"Shiawassee, MI",1339.0,1402.0,,,MI,county
1309,0500000US26157,44193,650,"Tuscola, MI",1820.0,1707.0,,,MI,county
1310,0500000US26159,47141,666,"Van Buren, MI",1460.0,1536.0,,,MI,county
1311,0500000US26161,62484,980,"Washtenaw, MI",332.0,290.0,,,MI,county
1312,0500000US26163,42043,808,"Wayne, MI",2075.0,702.0,,,MI,county
1313,0500000US26165,40417,718,"Wexford, MI",2279.0,1135.0,,,MI,county
1314,0500000US27001,44524,632,"Aitkin, MN",1777.0,1891.0,,,MN,county
1315,0500000US27003,73579,1000,"Anoka, MN",136.0,265.0,,,MN,county
1316,0500000US27005,54115,681,"Becker, MN",761.0,1416.0,,,MN,county
1317,0500000US27007,45201,686,"Beltrami, MN",1706.0,1374.0,,,MN,county
1318,0500000US27009,51841,668,"Benton, MN",953.0,1516.0,,,MN,county
1319,0500000US27011,47132,499,"Big Stone, MN",1464.0,2955.0,,,MN,county
1320,0500000US27013,52119,784,"Blue Earth, MN",928.0,797.0,,,MN,county
1321,0500000US27015,53319,596,"Brown, MN",822.0,2260.0,,,MN,county
1322,0500000US27017,55607,714,"Carlton, MN",639.0,1156.0,,,MN,county
1323,0500000US27019,88638,976,"Carver, MN",38.0,299.0,,,MN,county
1324,0500000US27021,47926,684,"Cass, MN",1391.0,1399.0,,,MN,county
1325,0500000US27023,54041,576,"Chippewa, MN",770.0,2485.0,,,MN,county
1326,0500000US27025,72908,796,"Chisago, MN",146.0,747.0,,,MN,county
1327,0500000US27027,59614,747,"Clay, MN",436.0,962.0,,,MN,county
1328,0500000US27029,44203,543,"Clearwater, MN",1819.0,2723.0,,,MN,county
1329,0500000US27031,51793,655,"Cook, MN",957.0,1637.0,,,MN,county
1330,0500000US27033,47407,592,"Cottonwood, MN",1436.0,2325.0,,,MN,county
1331,0500000US27035,50893,758,"Crow Wing, MN",1063.0,901.0,,,MN,county
1332,0500000US27037,77321,1003,"Dakota, MN",103.0,261.0,,,MN,county
1333,0500000US27039,68718,624,"Dodge, MN",200.0,1983.0,,,MN,county
1334,0500000US27041,56347,723,"Douglas, MN",589.0,1101.0,,,MN,county
1335,0500000US27043,49101,564,"Faribault, MN",1268.0,2577.0,,,MN,county
1336,0500000US27045,54358,607,"Fillmore, MN",733.0,2148.0,,,MN,county
1337,0500000US27047,48827,616,"Freeborn, MN",1295.0,2062.0,,,MN,county
1338,0500000US27049,60452,757,"Goodhue, MN",392.0,910.0,,,MN,county
1339,0500000US27051,53828,533,"Grant, MN",789.0,2794.0,,,MN,county
1340,0500000US27053,67989,982,"Hennepin, MN",208.0,286.0,,,MN,county
1341,0500000US27055,55550,644,"Houston, MN",643.0,1763.0,,,MN,county
1342,0500000US27057,49742,624,"Hubbard, MN",1190.0,1984.0,,,MN,county
1343,0500000US27059,62733,874,"Isanti, MN",324.0,502.0,,,MN,county
1344,0500000US27061,49507,651,"Itasca, MN",1223.0,1695.0,,,MN,county
1345,0500000US27063,55114,575,"Jackson, MN",668.0,2490.0,,,MN,county
1346,0500000US27065,48042,776,"Kanabec, MN",1375.0,828.0,,,MN,county
1347,0500000US27067,53514,672,"Kandiyohi, MN",803.0,1488.0,,,MN,county
1348,0500000US27069,51484,497,"Kittson, MN",991.0,2961.0,,,MN,county
1349,0500000US27071,44929,585,"Koochiching, MN",1733.0,2397.0,,,MN,county
1350,0500000US27073,49210,569,"Lac qui Parle, MN",1254.0,2545.0,,,MN,county
1351,0500000US27075,52320,690,"Lake, MN",910.0,1342.0,,,MN,county
1352,0500000US27077,45732,635,"Lake of the Woods, MN",1640.0,1855.0,,,MN,county
1353,0500000US27079,62462,696,"Le Sueur, MN",335.0,1295.0,,,MN,county
1354,0500000US27081,49438,584,"Lincoln, MN",1232.0,2409.0,,,MN,county
1355,0500000US27083,51920,614,"Lyon, MN",943.0,2089.0,,,MN,county
1356,0500000US27085,57738,752,"McLeod, MN",513.0,926.0,,,MN,county
1357,0500000US27087,41597,532,"Mahnomen, MN",2119.0,2803.0,,,MN,county
1358,0500000US27089,56340,551,"Marshall, MN",591.0,2671.0,,,MN,county
1359,0500000US27091,51984,591,"Martin, MN",940.0,2336.0,,,MN,county
1360,0500000US27093,58574,720,"Meeker, MN",472.0,1126.0,,,MN,county
1361,0500000US27095,51232,751,"Mille Lacs, MN",1021.0,938.0,,,MN,county
1362,0500000US27097,51456,661,"Morrison, MN",997.0,1584.0,,,MN,county
1363,0500000US27099,51778,693,"Mower, MN",960.0,1320.0,,,MN,county
1364,0500000US27101,51801,565,"Murray, MN",956.0,2568.0,,,MN,county
1365,0500000US27103,61501,812,"Nicollet, MN",356.0,691.0,,,MN,county
1366,0500000US27105,53269,640,"Nobles, MN",826.0,1800.0,,,MN,county
1367,0500000US27107,52083,549,"Norman, MN",932.0,2683.0,,,MN,county
1368,0500000US27109,69308,845,"Olmsted, MN",190.0,584.0,,,MN,county
1369,0500000US27111,53351,645,"Otter Tail, MN",818.0,1751.0,,,MN,county
1370,0500000US27113,51156,602,"Pennington, MN",1033.0,2195.0,,,MN,county
1371,0500000US27115,45379,703,"Pine, MN",1681.0,1232.0,,,MN,county
1372,0500000US27117,48944,559,"Pipestone, MN",1282.0,2620.0,,,MN,county
1373,0500000US27119,53059,663,"Polk, MN",842.0,1561.0,,,MN,county
1374,0500000US27121,55180,610,"Pope, MN",663.0,2120.0,,,MN,county
1375,0500000US27123,57717,892,"Ramsey, MN",514.0,465.0,,,MN,county
1376,0500000US27125,49800,477,"Red Lake, MN",1185.0,3034.0,,,MN,county
1377,0500000US27127,48891,602,"Redwood, MN",1287.0,2196.0,,,MN,county
1378,0500000US27129,54824,594,"Renville, MN",693.0,2291.0,,,MN,county
1379,0500000US27131,61683,760,"Rice, MN",349.0,889.0,,,MN,county
1380,0500000US27133,52835,668,"Rock, MN",865.0,1517.0,,,MN,county
1381,0500000US27135,54827,659,"Roseau, MN",692.0,1607.0,,,MN,county
1382,0500000US27137,49395,698,"St. Louis, MN",1237.0,1275.0,,,MN,county
1383,0500000US27139,90198,1084,"Scott, MN",30.0,174.0,,,MN,county
1384,0500000US27141,78081,946,"Sherburne, MN",96.0,344.0,,,MN,county
1385,0500000US27143,59596,628,"Sibley, MN",438.0,1936.0,,,MN,county
1386,0500000US27145,56977,754,"Stearns, MN",552.0,920.0,,,MN,county
1387,0500000US27147,58141,726,"Steele, MN",496.0,1081.0,,,MN,county
1388,0500000US27149,55941,645,"Stevens, MN",614.0,1752.0,,,MN,county
1389,0500000US27151,49956,615,"Swift, MN",1172.0,2075.0,,,MN,county
1390,0500000US27153,47549,587,"Todd, MN",1419.0,2373.0,,,MN,county
1391,0500000US27155,50333,547,"Traverse, MN",1126.0,2695.0,,,MN,county
1392,0500000US27157,58865,698,"Wabasha, MN",462.0,1276.0,,,MN,county
1393,0500000US27159,42689,601,"Wadena, MN",1996.0,2211.0,,,MN,county
1394,0500000US27161,53199,598,"Waseca, MN",830.0,2237.0,,,MN,county
1395,0500000US27163,86689,1192,"Washington, MN",50.0,102.0,,,MN,county
1396,0500000US27165,50068,593,"Watonwan, MN",1157.0,2304.0,,,MN,county
1397,0500000US27167,52963,498,"Wilkin, MN",853.0,2957.0,,,MN,county
1398,0500000US27169,52840,629,"Winona, MN",864.0,1927.0,,,MN,county
1399,0500000US27171,75705,915,"Wright, MN",116.0,410.0,,,MN,county
1400,0500000US27173,54717,568,"Yellow Medicine, MN",700.0,2552.0,,,MN,county
1401,0500000US28001,31283,584,"Adams, MS",2990.0,2410.0,,,MS,county
1402,0500000US28003,38892,617,"Alcorn, MS",2433.0,2050.0,,,MS,county
1403,0500000US28005,27334,615,"Amite, MS",3089.0,2076.0,,,MS,county
1404,0500000US28007,33018,537,"Attala, MS",2913.0,2768.0,,,MS,county
1405,0500000US28009,36302,536,"Benton, MS",2677.0,2775.0,,,MS,county
1406,0500000US28011,27457,605,"Bolivar, MS",3087.0,2173.0,,,MS,county
1407,0500000US28013,31141,521,"Calhoun, MS",2999.0,2867.0,,,MS,county
1408,0500000US28015,40278,399,"Carroll, MS",2303.0,3124.0,,,MS,county
1409,0500000US28017,31048,546,"Chickasaw, MS",3006.0,2703.0,,,MS,county
1410,0500000US28019,32953,545,"Choctaw, MS",2916.0,2709.0,,,MS,county
1411,0500000US28021,25000,570,"Claiborne, MS",3117.0,2536.0,,,MS,county
1412,0500000US28023,36441,601,"Clarke, MS",2663.0,2212.0,,,MS,county
1413,0500000US28025,33142,666,"Clay, MS",2905.0,1537.0,,,MS,county
1414,0500000US28027,28217,573,"Coahoma, MS",3072.0,2508.0,,,MS,county
1415,0500000US28029,34738,642,"Copiah, MS",2801.0,1784.0,,,MS,county
1416,0500000US28031,31684,649,"Covington, MS",2969.0,1716.0,,,MS,county
1417,0500000US28033,60111,977,"DeSoto, MS",413.0,296.0,,,MS,county
1418,0500000US28035,37017,743,"Forrest, MS",2624.0,980.0,,,MS,county
1419,0500000US28037,40081,509,"Franklin, MS",2323.0,2914.0,,,MS,county
1420,0500000US28039,47313,689,"George, MS",1442.0,1352.0,,,MS,county
1421,0500000US28041,40069,579,"Greene, MS",2324.0,2454.0,,,MS,county
1422,0500000US28043,33026,615,"Grenada, MS",2912.0,2077.0,,,MS,county
1423,0500000US28045,46542,769,"Hancock, MS",1544.0,856.0,,,MS,county
1424,0500000US28047,43095,841,"Harrison, MS",1955.0,594.0,,,MS,county
1425,0500000US28049,38773,785,"Hinds, MS",2446.0,791.0,,,MS,county
1426,0500000US28051,20800,503,"Holmes, MS",3140.0,2947.0,,,MS,county
1427,0500000US28053,23442,522,"Humphreys, MS",3128.0,2861.0,,,MS,county
1428,0500000US28055,24306,380,"Issaquena, MS",3125.0,3131.0,,,MS,county
1429,0500000US28057,35380,637,"Itawamba, MS",2748.0,1831.0,,,MS,county
1430,0500000US28059,49158,827,"Jackson, MS",1259.0,636.0,,,MS,county
1431,0500000US28061,34993,676,"Jasper, MS",2780.0,1449.0,,,MS,county
1432,0500000US28063,23773,387,"Jefferson, MS",3127.0,3128.0,,,MS,county
1433,0500000US28065,26429,584,"Jefferson Davis, MS",3105.0,2411.0,,,MS,county
1434,0500000US28067,37846,606,"Jones, MS",2545.0,2163.0,,,MS,county
1435,0500000US28069,29925,408,"Kemper, MS",3037.0,3121.0,,,MS,county
1436,0500000US28071,43162,840,"Lafayette, MS",1949.0,598.0,,,MS,county
1437,0500000US28073,53888,852,"Lamar, MS",786.0,563.0,,,MS,county
1438,0500000US28075,38399,694,"Lauderdale, MS",2484.0,1312.0,,,MS,county
1439,0500000US28077,38155,700,"Lawrence, MS",2509.0,1255.0,,,MS,county
1440,0500000US28079,32657,586,"Leake, MS",2925.0,2382.0,,,MS,county
1441,0500000US28081,43224,674,"Lee, MS",1944.0,1475.0,,,MS,county
1442,0500000US28083,25356,547,"Leflore, MS",3113.0,2696.0,,,MS,county
1443,0500000US28085,36250,661,"Lincoln, MS",2681.0,1585.0,,,MS,county
1444,0500000US28087,41219,751,"Lowndes, MS",2176.0,939.0,,,MS,county
1445,0500000US28089,65924,904,"Madison, MS",244.0,431.0,,,MS,county
1446,0500000US28091,30914,621,"Marion, MS",3011.0,2010.0,,,MS,county
1447,0500000US28093,40598,645,"Marshall, MS",2247.0,1753.0,,,MS,county
1448,0500000US28095,37345,577,"Monroe, MS",2583.0,2472.0,,,MS,county
1449,0500000US28097,31207,491,"Montgomery, MS",2996.0,2983.0,,,MS,county
1450,0500000US28099,35991,603,"Neshoba, MS",2706.0,2186.0,,,MS,county
1451,0500000US28101,35527,618,"Newton, MS",2734.0,2038.0,,,MS,county
1452,0500000US28103,31472,556,"Noxubee, MS",2983.0,2637.0,,,MS,county
1453,0500000US28105,33431,732,"Oktibbeha, MS",2889.0,1046.0,,,MS,county
1454,0500000US28107,37556,653,"Panola, MS",2564.0,1667.0,,,MS,county
1455,0500000US28109,41598,734,"Pearl River, MS",2117.0,1032.0,,,MS,county
1456,0500000US28111,34774,611,"Perry, MS",2794.0,2111.0,,,MS,county
1457,0500000US28113,31511,624,"Pike, MS",2982.0,1985.0,,,MS,county
1458,0500000US28115,39869,653,"Pontotoc, MS",2344.0,1668.0,,,MS,county
1459,0500000US28117,33509,582,"Prentiss, MS",2883.0,2426.0,,,MS,county
1460,0500000US28119,24835,573,"Quitman, MS",3121.0,2509.0,,,MS,county
1461,0500000US28121,59370,911,"Rankin, MS",441.0,418.0,,,MS,county
1462,0500000US28123,32615,628,"Scott, MS",2927.0,1937.0,,,MS,county
1463,0500000US28125,28878,506,"Sharkey, MS",3063.0,2927.0,,,MS,county
1464,0500000US28127,37285,650,"Simpson, MS",2593.0,1708.0,,,MS,county
1465,0500000US28129,33696,562,"Smith, MS",2873.0,2597.0,,,MS,county
1466,0500000US28131,44995,683,"Stone, MS",1726.0,1403.0,,,MS,county
1467,0500000US28133,27126,586,"Sunflower, MS",3093.0,2383.0,,,MS,county
1468,0500000US28135,29837,415,"Tallahatchie, MS",3042.0,3113.0,,,MS,county
1469,0500000US28137,43883,691,"Tate, MS",1863.0,1336.0,,,MS,county
1470,0500000US28139,37109,537,"Tippah, MS",2609.0,2769.0,,,MS,county
1471,0500000US28141,35364,522,"Tishomingo, MS",2749.0,2862.0,,,MS,county
1472,0500000US28143,31918,708,"Tunica, MS",2962.0,1193.0,,,MS,county
1473,0500000US28145,37898,665,"Union, MS",2539.0,1544.0,,,MS,county
1474,0500000US28147,30571,550,"Walthall, MS",3022.0,2679.0,,,MS,county
1475,0500000US28149,40475,655,"Warren, MS",2270.0,1638.0,,,MS,county
1476,0500000US28151,28452,637,"Washington, MS",3068.0,1832.0,,,MS,county
1477,0500000US28153,34458,506,"Wayne, MS",2830.0,2928.0,,,MS,county
1478,0500000US28155,37083,484,"Webster, MS",2614.0,3006.0,,,MS,county
