GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC02_EST_VC01,HC04_EST_VC01,HC01_EST_VC36,HC02_EST_VC36,HC04_EST_VC36,HC01_EST_VC37,HC02_EST_VC37,HC04_EST_VC37
Id,Id2,Geography,Total; Estimate; Population 16 years and over,Labor Force Participation Rate; Estimate; Population 16 years and over,Unemployment rate; Estimate; Population 16 years and over,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty level,Labor Force Participation Rate; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty level,Unemployment rate; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below poverty level,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above the poverty level,Labor Force Participation Rate; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above the poverty level,Unemployment rate; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above the poverty level
1400000US06001421700,06001421700,"Census Tract 4217, Alameda County, California",3216,69.4,5.8,315,27.9,10.2,2255,84.9,4.5
1400000US06001421800,06001421800,"Census Tract 4218, Alameda County, California",1761,65.3,4.8,72,59.7,34.9,1208,85.2,3.9
1400000US06001421900,06001421900,"Census Tract 4219, Alameda County, California",3222,68.7,6.2,497,36.8,29.5,2016,87.4,3.0
1400000US06001422000,06001422000,"Census Tract 4220, Alameda County, California",1485,75.5,12.1,354,53.7,24.7,937,92.3,9.9
1400000US06001422100,06001422100,"Census Tract 4221, Alameda County, California",2061,73.4,5.8,128,57.0,30.1,1484,88.9,5.0
1400000US06001422200,06001422200,"Census Tract 4222, Alameda County, California",3030,76.7,4.8,416,63.0,6.1,2088,90.1,3.7
1400000US06001422300,06001422300,"Census Tract 4223, Alameda County, California",3421,67.3,6.7,534,46.4,21.4,2168,83.7,5.0
1400000US06001422400,06001422400,"Census Tract 4224, Alameda County, California",3999,69.2,4.5,839,35.8,10.7,2413,92.7,3.5
1400000US06001422500,06001422500,"Census Tract 4225, Alameda County, California",4028,53.4,7.5,779,35.7,7.9,1709,80.0,3.9
1400000US06001422600,06001422600,"Census Tract 4226, Alameda County, California",1375,36.1,11.9,0,-,-,47,63.8,0.0
1400000US06001422700,06001422700,"Census Tract 4227, Alameda County, California",4708,45.7,16.9,941,45.1,22.4,964,85.0,10.5
1400000US06001422800,06001422800,"Census Tract 4228, Alameda County, California",8413,35.2,20.5,1369,34.6,24.9,1298,69.7,10.4
1400000US06001422900,06001422900,"Census Tract 4229, Alameda County, California",4313,53.2,8.3,1259,39.1,27.6,1949,72.0,3.0
1400000US06001423000,06001423000,"Census Tract 4230, Alameda County, California",4082,74.3,3.3,424,54.0,31.0,2873,90.3,0.7
1400000US06001423100,06001423100,"Census Tract 4231, Alameda County, California",3576,64.5,2.6,593,34.7,15.5,2149,86.7,0.8
1400000US06001423200,06001423200,"Census Tract 4232, Alameda County, California",2215,77.0,11.0,364,61.0,18.9,1560,86.3,8.5
1400000US06001423300,06001423300,"Census Tract 4233, Alameda County, California",3363,63.4,9.7,338,44.7,25.8,2338,80.1,6.9
1400000US06001423400,06001423400,"Census Tract 4234, Alameda County, California",4451,70.5,14.4,648,49.1,23.9,3012,86.7,10.2
1400000US06001423500,06001423500,"Census Tract 4235, Alameda County, California",2878,67.0,10.9,423,54.8,40.9,1723,91.7,6.9
1400000US06001423601,06001423601,"Census Tract 4236.01, Alameda County, California",2451,66.3,8.1,385,34.3,21.2,1638,84.7,7.5
1400000US06001423602,06001423602,"Census Tract 4236.02, Alameda County, California",5737,54.9,11.3,2833,41.2,14.8,2111,76.6,6.5
1400000US06001423700,06001423700,"Census Tract 4237, Alameda County, California",3711,53.1,7.8,832,41.2,12.8,1369,83.0,2.1
1400000US06001423800,06001423800,"Census Tract 4238, Alameda County, California",2696,57.5,4.6,124,64.5,25.0,1573,78.6,4.2
1400000US06001423901,06001423901,"Census Tract 4239.01, Alameda County, California",1729,73.2,7.0,257,46.7,33.3,1193,90.5,3.0
1400000US06001423902,06001423902,"Census Tract 4239.02, Alameda County, California",1321,71.8,11.3,168,31.5,49.1,958,86.1,9.0
1400000US06001424001,06001424001,"Census Tract 4240.01, Alameda County, California",3475,77.7,10.0,643,65.9,32.1,2371,91.5,5.9
1400000US06001424002,06001424002,"Census Tract 4240.02, Alameda County, California",1871,57.4,7.9,258,49.6,46.9,1221,71.5,2.5
1400000US06001425101,06001425101,"Census Tract 4251.01, Alameda County, California",1526,64.2,5.0,139,28.8,47.5,832,87.0,2.2
1400000US06001425102,06001425102,"Census Tract 4251.02, Alameda County, California",2820,82.3,5.6,386,62.2,5.8,2203,93.3,5.6
1400000US06001425103,06001425103,"Census Tract 4251.03, Alameda County, California",2504,83.2,4.3,167,40.7,0.0,2172,90.9,4.5
1400000US06001425104,06001425104,"Census Tract 4251.04, Alameda County, California",3086,74.2,10.0,196,62.8,22.8,2080,95.0,6.9
1400000US06001426100,06001426100,"Census Tract 4261, Alameda County, California",4739,61.2,4.2,405,70.9,20.6,3066,75.4,1.7
1400000US06001426200,06001426200,"Census Tract 4262, Alameda County, California",3629,69.3,4.2,80,8.8,0.0,2551,86.8,4.4
1400000US06001427100,06001427100,"Census Tract 4271, Alameda County, California",2843,65.2,1.9,101,43.6,0.0,1921,87.2,2.1
1400000US06001427200,06001427200,"Census Tract 4272, Alameda County, California",3392,73.2,12.3,466,59.9,30.1,2319,88.0,8.1
1400000US06001427300,06001427300,"Census Tract 4273, Alameda County, California",4150,70.3,8.0,398,59.0,0.0,2834,87.3,7.8
1400000US06001427600,06001427600,"Census Tract 4276, Alameda County, California",4355,61.6,11.9,1126,51.0,27.0,2543,79.3,7.8
1400000US06001427700,06001427700,"Census Tract 4277, Alameda County, California",4333,75.9,4.2,292,50.7,40.5,3339,86.9,1.3
1400000US06001427800,06001427800,"Census Tract 4278, Alameda County, California",4292,65.7,5.1,376,41.5,5.8,3022,82.9,4.6
1400000US06001427900,06001427900,"Census Tract 4279, Alameda County, California",4107,72.8,7.3,143,46.2,0.0,3293,84.4,5.9
1400000US06001428000,06001428000,"Census Tract 4280, Alameda County, California",2667,73.0,14.6,330,61.2,19.8,1951,85.4,14.1
1400000US06001428100,06001428100,"Census Tract 4281, Alameda County, California",4025,70.8,8.9,181,45.3,32.9,2911,87.7,8.1
1400000US06001428200,06001428200,"Census Tract 4282, Alameda County, California",5529,68.1,7.6,249,72.7,36.5,4078,82.4,5.7
1400000US06001428301,06001428301,"Census Tract 4283.01, Alameda County, California",5256,64.0,5.0,162,34.0,38.2,3910,78.7,4.4
1400000US06001428302,06001428302,"Census Tract 4283.02, Alameda County, California",5816,61.6,4.9,74,20.3,93.3,3998,83.1,4.8
1400000US06001428400,06001428400,"Census Tract 4284, Alameda County, California",3712,70.5,8.5,256,70.7,45.9,2526,90.9,6.1
1400000US06001428500,06001428500,"Census Tract 4285, Alameda County, California",2724,61.6,9.9,224,48.7,74.3,1802,80.2,5.4
1400000US06001428600,06001428600,"Census Tract 4286, Alameda County, California",2800,62.4,6.8,122,37.7,78.3,1861,87.2,5.1
1400000US06001428700,06001428700,"Census Tract 4287, Alameda County, California",3135,77.7,11.8,422,67.1,16.5,1954,89.9,9.5
1400000US06001430101,06001430101,"Census Tract 4301.01, Alameda County, California",5416,70.4,8.8,173,38.7,0.0,4265,83.4,9.4
1400000US06001430102,06001430102,"Census Tract 4301.02, Alameda County, California",1831,59.6,2.7,14,92.9,30.8,1202,81.5,2.7
1400000US06001430200,06001430200,"Census Tract 4302, Alameda County, California",5441,60.4,5.1,42,100.0,16.7,4081,74.0,4.5
1400000US06001430300,06001430300,"Census Tract 4303, Alameda County, California",2832,61.9,4.2,51,84.3,11.6,1901,82.0,4.4
1400000US06001430400,06001430400,"Census Tract 4304, Alameda County, California",1791,69.4,4.4,12,100.0,0.0,1286,87.4,4.0
1400000US06001430500,06001430500,"Census Tract 4305, Alameda County, California",5064,61.5,9.9,393,67.9,22.1,3388,76.4,9.6
1400000US06001430600,06001430600,"Census Tract 4306, Alameda County, California",4796,66.0,7.0,224,58.0,66.2,3545,78.9,4.3
1400000US06001430700,06001430700,"Census Tract 4307, Alameda County, California",3102,67.6,6.1,79,36.7,0.0,2360,80.8,5.2
1400000US06001430800,06001430800,"Census Tract 4308, Alameda County, California",4785,67.3,4.8,198,68.2,27.4,3437,82.5,3.1
1400000US06001430900,06001430900,"Census Tract 4309, Alameda County, California",3702,65.1,11.0,423,49.4,41.1,2414,85.1,7.5
1400000US06001431000,06001431000,"Census Tract 4310, Alameda County, California",2318,64.7,8.5,234,40.2,37.2,1626,79.5,5.3
1400000US06001431100,06001431100,"Census Tract 4311, Alameda County, California",2630,76.7,11.2,291,72.5,56.4,1837,88.7,4.3
1400000US06001431200,06001431200,"Census Tract 4312, Alameda County, California",4575,68.5,11.9,659,67.4,37.2,2850,88.6,8.3
1400000US06001432100,06001432100,"Census Tract 4321, Alameda County, California",2998,78.5,5.1,85,45.9,48.7,2303,91.5,3.7
1400000US06001432200,06001432200,"Census Tract 4322, Alameda County, California",3332,62.8,5.3,216,32.9,77.5,2226,80.7,2.5
1400000US06001432300,06001432300,"Census Tract 4323, Alameda County, California",3800,72.2,7.2,412,49.0,29.2,2747,86.6,4.8
1400000US06001432400,06001432400,"Census Tract 4324, Alameda County, California",4771,66.1,14.3,670,59.9,47.6,3033,84.2,9.0
1400000US06001432501,06001432501,"Census Tract 4325.01, Alameda County, California",3908,67.9,7.9,301,54.8,8.5,2596,86.8,7.9
1400000US06001432502,06001432502,"Census Tract 4325.02, Alameda County, California",3699,65.6,6.0,173,77.5,40.3,2670,80.0,4.0
1400000US06001432600,06001432600,"Census Tract 4326, Alameda County, California",5845,71.7,9.9,543,56.4,47.7,4319,85.1,5.4
1400000US06001432700,06001432700,"Census Tract 4327, Alameda County, California",2089,63.4,6.0,77,35.1,0.0,1445,83.3,5.0
1400000US06001432800,06001432800,"Census Tract 4328, Alameda County, California",2744,60.3,7.3,57,40.4,34.8,1809,81.5,6.1
1400000US06001433000,06001433000,"Census Tract 4330, Alameda County, California",3203,64.8,10.2,211,42.7,0.0,2172,84.3,11.0
1400000US06001433102,06001433102,"Census Tract 4331.02, Alameda County, California",3121,69.0,5.2,142,67.6,16.7,2375,81.9,5.0
1400000US06001433103,06001433103,"Census Tract 4331.03, Alameda County, California",3132,77.8,5.5,220,41.8,32.6,2549,88.4,3.2
1400000US06001433104,06001433104,"Census Tract 4331.04, Alameda County, California",3332,71.8,7.2,231,52.8,61.5,2417,83.0,4.8
1400000US06001433200,06001433200,"Census Tract 4332, Alameda County, California",5913,70.3,7.4,542,63.3,42.3,4198,85.4,4.5
1400000US06001433300,06001433300,"Census Tract 4333, Alameda County, California",5876,61.0,6.7,411,50.6,10.1,3918,79.8,5.9
1400000US06001433400,06001433400,"Census Tract 4334, Alameda County, California",5695,63.0,10.4,574,47.0,35.2,3528,81.6,6.4
1400000US06001433500,06001433500,"Census Tract 4335, Alameda County, California",4068,69.0,9.4,160,61.9,39.4,3025,83.8,7.7
1400000US06001433600,06001433600,"Census Tract 4336, Alameda County, California",4933,60.7,10.4,487,30.2,64.6,3453,78.5,7.5
1400000US06001433700,06001433700,"Census Tract 4337, Alameda County, California",2453,72.9,7.9,171,48.0,4.9,1884,85.1,7.3
1400000US06001433800,06001433800,"Census Tract 4338, Alameda County, California",6411,58.4,7.6,380,25.3,0.0,4662,74.6,6.8
1400000US06001433900,06001433900,"Census Tract 4339, Alameda County, California",5284,67.8,18.3,1126,50.8,35.5,3302,87.8,13.2
1400000US06001434000,06001434000,"Census Tract 4340, Alameda County, California",3873,66.8,17.0,741,52.0,50.1,2418,83.1,6.9
1400000US06001435102,06001435102,"Census Tract 4351.02, Alameda County, California",4668,63.6,7.5,276,16.3,40.0,2606,86.1,3.0
1400000US06001435103,06001435103,"Census Tract 4351.03, Alameda County, California",5151,68.8,2.3,223,35.4,55.7,4023,82.6,1.1
1400000US06001435104,06001435104,"Census Tract 4351.04, Alameda County, California",4375,68.7,8.9,743,57.2,39.1,2921,80.6,2.3
1400000US06001435200,06001435200,"Census Tract 4352, Alameda County, California",3712,68.3,12.5,247,75.7,47.1,2644,83.1,7.8
1400000US06001435300,06001435300,"Census Tract 4353, Alameda County, California",3528,69.4,14.1,414,62.3,35.7,2334,88.0,8.4
1400000US06001435400,06001435400,"Census Tract 4354, Alameda County, California",3474,69.4,9.7,325,32.6,77.4,2447,87.9,4.9
1400000US06001435500,06001435500,"Census Tract 4355, Alameda County, California",2891,62.1,8.2,254,50.4,28.9,2064,78.4,6.8
1400000US06001435601,06001435601,"Census Tract 4356.01, Alameda County, California",3853,73.0,12.0,717,54.5,31.5,2610,89.8,5.8
1400000US06001435602,06001435602,"Census Tract 4356.02, Alameda County, California",4311,58.9,10.5,836,45.2,26.2,2704,75.0,6.4
1400000US06001435700,06001435700,"Census Tract 4357, Alameda County, California",3900,62.1,14.1,302,64.2,36.6,2539,82.4,10.8
1400000US06001435800,06001435800,"Census Tract 4358, Alameda County, California",4400,68.5,10.6,307,62.9,42.0,3188,83.5,8.0
1400000US06001435900,06001435900,"Census Tract 4359, Alameda County, California",4424,61.5,10.2,279,54.8,76.5,2942,79.3,5.7
1400000US06001436000,06001436000,"Census Tract 4360, Alameda County, California",3425,65.1,9.2,106,25.5,40.7,2395,86.1,7.5
1400000US06001436100,06001436100,"Census Tract 4361, Alameda County, California",5029,68.5,12.1,271,57.9,30.6,3633,85.5,11.4
1400000US06001436200,06001436200,"Census Tract 4362, Alameda County, California",2929,59.2,13.2,452,60.2,33.8,1848,75.9,8.6
1400000US06001436300,06001436300,"Census Tract 4363, Alameda County, California",6382,71.8,12.8,580,60.0,55.7,4784,85.6,8.5
1400000US06001436401,06001436401,"Census Tract 4364.01, Alameda County, California",6308,68.5,9.9,582,71.5,30.8,4511,80.6,5.9
1400000US06001436402,06001436402,"Census Tract 4364.02, Alameda County, California",2436,62.6,7.9,93,63.4,0.0,1516,80.9,3.9
1400000US06001436500,06001436500,"Census Tract 4365, Alameda County, California",4025,69.4,13.4,720,48.1,23.1,2663,84.6,10.8
1400000US06001436601,06001436601,"Census Tract 4366.01, Alameda County, California",4947,67.5,8.4,436,53.4,40.3,3783,76.9,5.8
1400000US06001436602,06001436602,"Census Tract 4366.02, Alameda County, California",4227,68.1,8.9,586,43.0,4.8,2935,85.3,8.3
1400000US06001436700,06001436700,"Census Tract 4367, Alameda County, California",2823,70.3,5.2,278,53.2,4.7,2107,82.1,5.6
1400000US06001436800,06001436800,"Census Tract 4368, Alameda County, California",3205,69.9,11.7,356,50.6,26.7,2389,82.5,10.9
1400000US06001436900,06001436900,"Census Tract 4369, Alameda County, California",4714,68.1,11.0,475,51.4,21.3,3325,80.0,8.2
1400000US06001437000,06001437000,"Census Tract 4370, Alameda County, California",2775,66.9,11.3,195,39.0,50.0,1953,85.4,8.9
1400000US06001437101,06001437101,"Census Tract 4371.01, Alameda County, California",5401,72.2,6.6,120,49.2,59.3,4007,88.9,6.0
1400000US06001437102,06001437102,"Census Tract 4371.02, Alameda County, California",3706,64.6,11.7,304,41.8,70.9,2566,83.3,6.7
1400000US06001437200,06001437200,"Census Tract 4372, Alameda County, California",6348,60.6,7.9,456,40.6,37.3,4327,79.9,5.6
1400000US06001437300,06001437300,"Census Tract 4373, Alameda County, California",2653,66.7,12.6,246,81.7,40.8,1875,79.8,9.0
1400000US06001437400,06001437400,"Census Tract 4374, Alameda County, California",2601,67.9,11.7,82,37.8,0.0,1998,83.3,10.2
1400000US06001437500,06001437500,"Census Tract 4375, Alameda County, California",3068,62.2,14.8,794,49.9,33.6,1759,80.8,9.4
1400000US06001437600,06001437600,"Census Tract 4376, Alameda County, California",2909,56.2,14.0,244,54.1,45.5,1889,76.2,10.8
1400000US06001437701,06001437701,"Census Tract 4377.01, Alameda County, California",2715,71.2,10.7,423,60.5,18.8,1782,87.5,6.0
1400000US06001437702,06001437702,"Census Tract 4377.02, Alameda County, California",3511,72.4,8.9,672,58.6,17.3,2451,82.3,7.4
1400000US06001437800,06001437800,"Census Tract 4378, Alameda County, California",3543,72.4,6.7,155,71.0,5.5,2577,87.8,7.4
1400000US06001437900,06001437900,"Census Tract 4379, Alameda County, California",1844,70.1,13.2,134,60.4,75.3,1375,82.1,9.7
1400000US06001438000,06001438000,"Census Tract 4380, Alameda County, California",2928,66.3,11.5,226,59.7,25.9,2151,82.7,10.1
1400000US06001438100,06001438100,"Census Tract 4381, Alameda County, California",5851,69.4,11.9,455,87.5,42.5,4291,76.2,8.6
1400000US06001438201,06001438201,"Census Tract 4382.01, Alameda County, California",3987,63.3,11.6,247,52.2,33.3,2767,80.9,8.5
1400000US06001438203,06001438203,"Census Tract 4382.03, Alameda County, California",3817,62.5,13.0,246,41.9,58.3,2583,80.5,10.5
1400000US06001438204,06001438204,"Census Tract 4382.04, Alameda County, California",4522,65.9,7.2,78,23.1,27.8,3323,83.0,7.2
1400000US06001438300,06001438300,"Census Tract 4383, Alameda County, California",3236,64.5,11.9,188,0.0,-,2305,82.4,12.2
1400000US06001438400,06001438400,"Census Tract 4384, Alameda County, California",2029,62.8,6.0,57,45.6,0.0,1490,79.2,5.0
1400000US06001440100,06001440100,"Census Tract 4401, Alameda County, California",2129,58.9,7.9,95,77.9,45.9,1328,84.8,5.2
1400000US06001440200,06001440200,"Census Tract 4402, Alameda County, California",4709,62.6,4.0,415,52.3,17.1,3425,76.9,2.4
1400000US06001440301,06001440301,"Census Tract 4403.01, Alameda County, California",5526,65.2,6.9,365,35.6,0.0,4108,80.9,7.0
1400000US06001440304,06001440304,"Census Tract 4403.04, Alameda County, California",4127,64.7,9.6,128,15.6,55.0,3055,82.5,9.1
1400000US06001440305,06001440305,"Census Tract 4403.05, Alameda County, California",3408,57.4,9.5,242,24.8,55.0,2247,79.4,8.6
1400000US06001440306,06001440306,"Census Tract 4403.06, Alameda County, California",3279,62.3,12.2,330,40.3,28.6,2274,80.0,9.4
1400000US06001440307,06001440307,"Census Tract 4403.07, Alameda County, California",3530,51.3,6.6,276,39.5,17.4,1911,81.4,5.8
1400000US06001440308,06001440308,"Census Tract 4403.08, Alameda County, California",4613,58.3,3.1,253,38.3,21.6,3064,81.0,1.8
1400000US06001440331,06001440331,"Census Tract 4403.31, Alameda County, California",2869,66.0,9.9,138,58.0,38.8,2062,83.0,7.5
1400000US06001440332,06001440332,"Census Tract 4403.32, Alameda County, California",2856,64.6,4.8,73,16.4,100.0,2155,80.3,3.8
1400000US06001440333,06001440333,"Census Tract 4403.33, Alameda County, California",2298,69.4,6.5,69,36.2,32.0,1718,87.7,6.1
1400000US06001440334,06001440334,"Census Tract 4403.34, Alameda County, California",3911,62.6,7.1,284,45.8,57.7,2707,79.7,3.6
1400000US06001440335,06001440335,"Census Tract 4403.35, Alameda County, California",5554,73.0,8.3,100,20.0,40.0,4578,84.9,7.9
1400000US06001440336,06001440336,"Census Tract 4403.36, Alameda County, California",4167,67.7,11.2,414,60.1,24.1,2948,80.7,9.5
1400000US06001441100,06001441100,"Census Tract 4411, Alameda County, California",3459,64.4,9.0,104,55.8,32.8,2431,82.1,7.4
1400000US06001441200,06001441200,"Census Tract 4412, Alameda County, California",5608,71.8,4.5,160,8.8,100.0,4492,85.0,4.0
1400000US06001441301,06001441301,"Census Tract 4413.01, Alameda County, California",2472,73.3,4.8,79,84.8,16.4,1967,85.1,4.1
1400000US06001441302,06001441302,"Census Tract 4413.02, Alameda County, California",4746,61.4,7.1,301,52.8,40.9,3108,84.1,4.5
1400000US06001441401,06001441401,"Census Tract 4414.01, Alameda County, California",5846,69.1,4.1,327,40.1,0.0,4538,80.5,4.5
1400000US06001441402,06001441402,"Census Tract 4414.02, Alameda County, California",4085,62.2,5.5,69,50.7,0.0,3117,75.1,5.7
1400000US06001441501,06001441501,"Census Tract 4415.01, Alameda County, California",5306,66.2,4.3,139,24.5,0.0,3994,82.8,3.9
1400000US06001441503,06001441503,"Census Tract 4415.03, Alameda County, California",4712,73.1,5.5,133,27.8,54.1,4080,83.0,5.0
1400000US06001441521,06001441521,"Census Tract 4415.21, Alameda County, California",4642,68.4,3.8,68,38.2,53.8,3643,81.4,3.6
1400000US06001441522,06001441522,"Census Tract 4415.22, Alameda County, California",4117,67.4,5.8,189,40.7,5.2,3072,83.7,5.1
1400000US06001441523,06001441523,"Census Tract 4415.23, Alameda County, California",3164,72.7,8.0,146,82.2,89.2,2718,78.6,3.4
1400000US06001441524,06001441524,"Census Tract 4415.24, Alameda County, California",3095,67.8,8.7,179,50.3,61.1,2495,78.3,4.5
1400000US06001441601,06001441601,"Census Tract 4416.01, Alameda County, California",3758,66.2,8.1,112,21.4,0.0,2752,83.4,7.9
1400000US06001441602,06001441602,"Census Tract 4416.02, Alameda County, California",6213,67.0,4.2,296,45.6,26.7,4700,81.3,3.6
1400000US06001441700,06001441700,"Census Tract 4417, Alameda County, California",5718,74.2,7.8,299,62.5,20.9,4196,85.7,4.3
1400000US06001441800,06001441800,"Census Tract 4418, Alameda County, California",5472,68.3,5.2,225,30.7,62.3,4157,80.7,3.1
1400000US06001441921,06001441921,"Census Tract 4419.21, Alameda County, California",3100,73.3,6.3,50,76.0,18.4,2569,81.5,6.2
1400000US06001441923,06001441923,"Census Tract 4419.23, Alameda County, California",4805,54.3,9.2,399,30.1,35.8,3291,74.1,7.3
1400000US06001441924,06001441924,"Census Tract 4419.24, Alameda County, California",6197,71.6,13.2,847,65.8,68.2,4442,81.2,4.6
1400000US06001441925,06001441925,"Census Tract 4419.25, Alameda County, California",5314,76.2,4.5,83,13.3,0.0,4689,83.9,4.6
1400000US06001441926,06001441926,"Census Tract 4419.26, Alameda County, California",3482,68.0,1.6,208,29.3,0.0,2948,77.9,1.7
1400000US06001441927,06001441927,"Census Tract 4419.27, Alameda County, California",3257,67.3,5.9,113,42.5,0.0,2657,76.6,4.3
1400000US06001442000,06001442000,"Census Tract 4420, Alameda County, California",2770,60.8,6.2,80,37.5,0.0,1919,78.2,6.2
1400000US06001442100,06001442100,"Census Tract 4421, Alameda County, California",4031,60.7,4.4,75,22.7,0.0,2744,84.1,3.7
1400000US06001442200,06001442200,"Census Tract 4422, Alameda County, California",5425,58.8,5.7,76,14.5,100.0,3875,78.3,5.2
1400000US06001442301,06001442301,"Census Tract 4423.01, Alameda County, California",3783,63.3,5.7,353,40.5,4.9,2700,79.4,6.1
1400000US06001442302,06001442302,"Census Tract 4423.02, Alameda County, California",4460,68.6,11.1,424,40.8,37.0,3329,83.9,9.2
1400000US06001442400,06001442400,"Census Tract 4424, Alameda County, California",5689,70.5,7.1,609,42.0,30.1,4275,83.3,4.9
1400000US06001442500,06001442500,"Census Tract 4425, Alameda County, California",6331,62.2,6.2,410,31.7,0.0,4382,81.8,5.7
1400000US06001442601,06001442601,"Census Tract 4426.01, Alameda County, California",3056,66.0,4.8,77,55.8,58.1,2332,79.4,3.3
1400000US06001442602,06001442602,"Census Tract 4426.02, Alameda County, California",3856,65.7,7.1,462,40.7,27.1,2654,83.9,3.5
1400000US06001442700,06001442700,"Census Tract 4427, Alameda County, California",2554,62.3,3.0,77,26.0,15.0,1836,76.5,3.2
1400000US06001442800,06001442800,"Census Tract 4428, Alameda County, California",2452,61.4,7.0,122,29.5,0.0,1710,80.5,6.8
1400000US06001442900,06001442900,"Census Tract 4429, Alameda County, California",6231,64.8,3.4,78,38.5,0.0,4808,80.8,3.5
1400000US06001443001,06001443001,"Census Tract 4430.01, Alameda County, California",2405,68.2,4.6,46,23.9,27.3,1928,78.7,4.7
1400000US06001443002,06001443002,"Census Tract 4430.02, Alameda County, California",4948,65.7,8.4,189,26.5,20.0,3838,77.8,8.0
1400000US06001443102,06001443102,"Census Tract 4431.02, Alameda County, California",3799,60.1,7.2,68,86.8,55.9,2736,75.5,6.3
1400000US06001443103,06001443103,"Census Tract 4431.03, Alameda County, California",3407,55.8,8.0,141,58.9,88.0,2417,72.7,4.2
1400000US06001443104,06001443104,"Census Tract 4431.04, Alameda County, California",4298,62.9,9.8,124,50.0,72.6,3252,76.9,8.8
1400000US06001443105,06001443105,"Census Tract 4431.05, Alameda County, California",3572,63.5,7.2,40,55.0,100.0,2643,75.8,6.4
1400000US06001443200,06001443200,"Census Tract 4432, Alameda County, California",2991,62.2,5.5,178,23.6,21.4,2225,78.0,5.4
1400000US06001443301,06001443301,"Census Tract 4433.01, Alameda County, California",3276,63.3,6.5,132,60.6,21.3,2412,77.0,5.3
1400000US06001443321,06001443321,"Census Tract 4433.21, Alameda County, California",2536,73.8,6.3,59,72.9,30.2,2184,80.9,5.5
1400000US06001443322,06001443322,"Census Tract 4433.22, Alameda County, California",2501,61.0,4.0,66,12.1,100.0,1918,75.5,3.7
1400000US06001444100,06001444100,"Census Tract 4441, Alameda County, California",6406,59.8,6.0,110,37.3,41.5,4456,81.7,5.9
1400000US06001444200,06001444200,"Census Tract 4442, Alameda County, California",5393,67.3,4.7,238,29.8,50.7,3923,84.2,3.9
1400000US06001444301,06001444301,"Census Tract 4443.01, Alameda County, California",3021,67.1,5.5,85,34.1,0.0,2310,80.7,5.7
1400000US06001444302,06001444302,"Census Tract 4443.02, Alameda County, California",3486,68.8,6.1,351,49.6,0.6,2565,81.0,6.5
1400000US06001444400,06001444400,"Census Tract 4444, Alameda County, California",4158,70.0,7.6,259,37.8,29.6,3327,81.5,7.1
1400000US06001444500,06001444500,"Census Tract 4445, Alameda County, California",5530,69.0,6.4,432,35.0,9.3,4103,85.0,6.3
1400000US06001444601,06001444601,"Census Tract 4446.01, Alameda County, California",4170,59.4,9.9,192,30.7,35.6,2963,75.8,8.8
1400000US06001444602,06001444602,"Census Tract 4446.02, Alameda County, California",3550,72.3,5.5,153,51.0,17.9,2780,83.4,4.8
1400000US06001450101,06001450101,"Census Tract 4501.01, Alameda County, California",3672,77.8,2.8,126,74.6,0.0,3236,82.5,3.0
1400000US06001450102,06001450102,"Census Tract 4501.02, Alameda County, California",6179,36.4,2.6,82,40.2,0.0,2505,84.4,2.4
1400000US06001450200,06001450200,"Census Tract 4502, Alameda County, California",4090,81.9,4.4,102,28.4,0.0,3634,89.1,4.0
1400000US06001450300,06001450300,"Census Tract 4503, Alameda County, California",4052,72.6,4.6,150,68.7,7.8,3129,84.1,3.9
1400000US06001450400,06001450400,"Census Tract 4504, Alameda County, California",4919,68.2,8.1,195,37.9,17.6,3684,81.1,6.6
1400000US06001450501,06001450501,"Census Tract 4505.01, Alameda County, California",2911,71.0,4.1,94,68.1,7.8,2118,81.8,2.4
1400000US06001450502,06001450502,"Census Tract 4505.02, Alameda County, California",3950,71.9,6.9,62,74.2,0.0,3042,84.0,6.5
1400000US06001450601,06001450601,"Census Tract 4506.01, Alameda County, California",2936,62.9,4.7,146,50.7,16.2,2057,78.7,4.6
1400000US06001450602,06001450602,"Census Tract 4506.02, Alameda County, California",7230,60.7,6.0,224,45.1,34.7,5198,75.5,5.8
1400000US06001450603,06001450603,"Census Tract 4506.03, Alameda County, California",3760,69.3,6.5,55,50.9,42.9,2777,81.7,5.6
1400000US06001450604,06001450604,"Census Tract 4506.04, Alameda County, California",3977,66.6,4.2,90,90.0,0.0,2776,79.0,4.7
1400000US06001450605,06001450605,"Census Tract 4506.05, Alameda County, California",3100,62.6,6.3,127,70.9,51.1,2182,76.3,4.6
1400000US06001450606,06001450606,"Census Tract 4506.06, Alameda County, California",4830,68.9,8.0,67,64.2,16.3,3575,84.4,7.0
1400000US06001450607,06001450607,"Census Tract 4506.07, Alameda County, California",4313,71.3,6.3,200,67.5,47.4,3062,86.8,3.2
1400000US06001450701,06001450701,"Census Tract 4507.01, Alameda County, California",6635,58.8,3.7,230,65.2,14.7,4635,72.8,2.8
